no,area,genre,name,is_large_store,ticket_type,map_query
265,国分,カフェ・スイーツ,パティスリー シェ・アオヤマ,False,全券利用可（14枚）,パティスリー シェ・アオヤマ 霧島市 国分
266,国分,カフェ・スイーツ,花のフローラ,False,全券利用可（14枚）,花のフローラ 霧島市 国分
267,国分,雑貨・花・ギフト,ハピネス 霧島店,False,全券利用可（14枚）,ハピネス 霧島店 霧島市 国分
268,国分,その他,浜崎釣具店,False,全券利用可（14枚）,浜崎釣具店 霧島市 国分
269,国分,雑貨・花・ギフト,ハマデン,False,全券利用可（14枚）,ハマデン 霧島市 国分
270,国分,その他,浜焼居酒屋海鮮太郎,False,全券利用可（14枚）,浜焼居酒屋海鮮太郎 霧島市 国分
271,国分,スーパー・食品,パリミキ 国分店,False,全券利用可（14枚）,パリミキ 国分店 霧島市 国分
272,国分,衣料・靴・メガネ,はるやま 鹿児島国分店,False,全券利用可（14枚）,はるやま 鹿児島国分店 霧島市 国分
273,国分,衣料・靴・メガネ,ハンズマン 国分店,False,全券利用可（14枚）,ハンズマン 国分店 霧島市 国分
274,国分,家電・ホームセンター,飯家ひさひさ,True,共通券のみ（7枚まで）,飯家ひさひさ 霧島市 国分
275,国分,飲食店,Peek hair,False,全券利用可（14枚）,Peek hair 霧島市 国分
276,国分,美容・理容,Healing sweets kirishima que sera sera,False,全券利用可（14枚）,Healing sweets kirishima que sera sera 霧島市 国分
277,国分,その他,ひさご屋百貨店 霧島店,False,全券利用可（14枚）,ひさご屋百貨店 霧島店 霧島市 国分
278,国分,雑貨・花・ギフト,ビジネスホテル 小町,False,全券利用可（14枚）,ビジネスホテル 小町 霧島市 国分
279,国分,宿泊・温泉,ひふみ整骨院,False,全券利用可（14枚）,ひふみ整骨院 霧島市 国分
280,国分,整体・整骨・リラクゼーション,ひまわり薬局,False,全券利用可（14枚）,ひまわり薬局 霧島市 国分
281,国分,ドラッグストア・薬局,Pureﬂat学校書店,False,全券利用可（14枚）,Pureﬂat学校書店 霧島市 国分
282,国分,雑貨・花・ギフト,ビューティーハウス いしはら,False,全券利用可（14枚）,ビューティーハウス いしはら 霧島市 国分
283,国分,美容・理容,美容室 Lumiere リュミエール ヘア&スパ,False,全券利用可（14枚）,美容室 Lumiere リュミエール ヘア&スパ 霧島市 国分
284,国分,美容・理容,BiraBeldad,False,全券利用可（14枚）,BiraBeldad 霧島市 国分
285,国分,その他,ビリヤード オリーブ,False,全券利用可（14枚）,ビリヤード オリーブ 霧島市 国分
286,国分,レジャー・観光,広瀬鈑金塗装工場,False,全券利用可（14枚）,広瀬鈑金塗装工場 霧島市 国分
287,国分,車・バイク・ガソリン,弘家 せいせい,False,全券利用可（14枚）,弘家 せいせい 霧島市 国分
288,国分,その他,ファイトケミカル・ラボ,False,全券利用可（14枚）,ファイトケミカル・ラボ 霧島市 国分
289,国分,その他,fuzz rock cafe (ファズロックカフェ),False,全券利用可（14枚）,fuzz rock cafe (ファズロックカフェ) 霧島市 国分
290,国分,カフェ・スイーツ,ファッションサロン・アベニュー,False,全券利用可（14枚）,ファッションサロン・アベニュー 霧島市 国分
291,国分,美容・理容,ファッションセンターしまむら 国分店,False,全券利用可（14枚）,ファッションセンターしまむら 国分店 霧島市 国分
292,国分,衣料・靴・メガネ,ファッションセンターしまむら 国分西店,False,全券利用可（14枚）,ファッションセンターしまむら 国分西店 霧島市 国分
293,国分,衣料・靴・メガネ,ファミリーダイニングベルグ,True,共通券のみ（7枚まで）,ファミリーダイニングベルグ 霧島市 国分
294,国分,飲食店,ファミリーマート 国分向花店,False,全券利用可（14枚）,ファミリーマート 国分向花店 霧島市 国分
295,国分,コンビニ,ファミリーマート はとや新町店,False,全券利用可（14枚）,ファミリーマート はとや新町店 霧島市 国分
296,国分,コンビニ,ファミリーマート はとや広瀬店,False,全券利用可（14枚）,ファミリーマート はとや広瀬店 霧島市 国分
297,国分,コンビニ,ふく福国分店,False,全券利用可（14枚）,ふく福国分店 霧島市 国分
298,国分,飲食店,ふくもとデンキ,False,全券利用可（14枚）,ふくもとデンキ 霧島市 国分
299,国分,家電・ホームセンター,フタヤ薬局 国分店,False,全券利用可（14枚）,フタヤ薬局 国分店 霧島市 国分
300,国分,ドラッグストア・薬局,petit bonbon* (ﾌﾟﾁ ﾎﾞﾝﾎﾞﾝ),False,全券利用可（14枚）,petit bonbon* (ﾌﾟﾁ ﾎﾞﾝﾎﾞﾝ) 霧島市 国分
301,国分,その他,ふつうのいざかや 悠々～,False,全券利用可（14枚）,ふつうのいざかや 悠々～ 霧島市 国分
302,国分,その他,ｐｒｉｖａｔｅ ｓａｌｏｎ ｌｉｌｙ,False,全券利用可（14枚）,ｐｒｉｖａｔｅ ｓａｌｏｎ ｌｉｌｙ 霧島市 国分
303,国分,その他,ブラック ジェイド,False,全券利用可（14枚）,ブラック ジェイド 霧島市 国分
304,国分,その他,フラミンゴハウス,False,全券利用可（14枚）,フラミンゴハウス 霧島市 国分
305,国分,住宅・工務店・設備,フラワーショップ八ヶ代 花ひろば,False,全券利用可（14枚）,フラワーショップ八ヶ代 花ひろば 霧島市 国分
306,国分,雑貨・花・ギフト,フルーツ工房 Uma果,False,全券利用可（14枚）,フルーツ工房 Uma果 霧島市 国分
307,国分,カフェ・スイーツ,フルーツパーラーTAWAWA,False,全券利用可（14枚）,フルーツパーラーTAWAWA 霧島市 国分
308,国分,カフェ・スイーツ,ブレカフェ,False,全券利用可（14枚）,ブレカフェ 霧島市 国分
309,国分,カフェ・スイーツ,HAIR ART MiXSPACE,False,全券利用可（14枚）,HAIR ART MiXSPACE 霧島市 国分
310,国分,美容・理容,HAIR COLOR CAFÉ霧島中央店,False,全券利用可（14枚）,HAIR COLOR CAFÉ霧島中央店 霧島市 国分
311,国分,美容・理容,ヘアーサロンTOPIC,False,全券利用可（14枚）,ヘアーサロンTOPIC 霧島市 国分
312,国分,美容・理容,Hair's（ヘアーズ）,False,全券利用可（14枚）,Hair's（ヘアーズ） 霧島市 国分
313,国分,美容・理容,ベーカリー＆カフェ ReeNo,False,全券利用可（14枚）,ベーカリー＆カフェ ReeNo 霧島市 国分
314,国分,カフェ・スイーツ,ホームプラザナフコ 国分店,False,全券利用可（14枚）,ホームプラザナフコ 国分店 霧島市 国分
315,国分,家電・ホームセンター,ポーラ COLOR ショップ,True,共通券のみ（7枚まで）,ポーラ COLOR ショップ 霧島市 国分
316,国分,美容・理容,ポーラふれあい,False,全券利用可（14枚）,ポーラふれあい 霧島市 国分
317,国分,美容・理容,ほっかほっか亭総本部 国分広瀬店,False,全券利用可（14枚）,ほっかほっか亭総本部 国分広瀬店 霧島市 国分
318,国分,その他,ほっともっと 国分中央店,False,全券利用可（14枚）,ほっともっと 国分中央店 霧島市 国分
319,国分,その他,ほっぷっ,False,全券利用可（14枚）,ほっぷっ 霧島市 国分
320,国分,その他,Body care salon Pro リハ,False,全券利用可（14枚）,Body care salon Pro リハ 霧島市 国分
321,国分,美容・理容,ホテル国分荘,False,全券利用可（14枚）,ホテル国分荘 霧島市 国分
322,国分,宿泊・温泉,ホテルネクステージ,False,全券利用可（14枚）,ホテルネクステージ 霧島市 国分
323,国分,宿泊・温泉,ホワイト急便 旭通店,False,全券利用可（14枚）,ホワイト急便 旭通店 霧島市 国分
324,国分,その他,まいぷれ霧島姶良,False,全券利用可（14枚）,まいぷれ霧島姶良 霧島市 国分
325,国分,サービス,まぐろ家 西谷水産,False,全券利用可（14枚）,まぐろ家 西谷水産 霧島市 国分
326,国分,スーパー・食品,MAGONIMO餃子,False,全券利用可（14枚）,MAGONIMO餃子 霧島市 国分
327,国分,飲食店,まごのて きりしま整骨院,False,全券利用可（14枚）,まごのて きりしま整骨院 霧島市 国分
328,国分,整体・整骨・リラクゼーション,益屋,False,全券利用可（14枚）,益屋 霧島市 国分
329,国分,その他,マックスバリュ 国分店,False,全券利用可（14枚）,マックスバリュ 国分店 霧島市 国分
330,国分,スーパー・食品,マックスバリュエクスプレス 松木店,True,共通券のみ（7枚まで）,マックスバリュエクスプレス 松木店 霧島市 国分
331,国分,スーパー・食品,松崎電器商会,False,全券利用可（14枚）,松崎電器商会 霧島市 国分
332,国分,家電・ホームセンター,マツモトキヨシ フレスポ国分店,False,全券利用可（14枚）,マツモトキヨシ フレスポ国分店 霧島市 国分
333,国分,ドラッグストア・薬局,マルタカヤ模型,False,全券利用可（14枚）,マルタカヤ模型 霧島市 国分
334,国分,雑貨・花・ギフト,丸俊 国分店,False,全券利用可（14枚）,丸俊 国分店 霧島市 国分
335,国分,その他,満月のお好み焼 霧島店,False,全券利用可（14枚）,満月のお好み焼 霧島店 霧島市 国分
336,国分,飲食店,南日本新聞国分中央販売所,False,全券利用可（14枚）,南日本新聞国分中央販売所 霧島市 国分
337,国分,サービス,みやけ写真館,False,全券利用可（14枚）,みやけ写真館 霧島市 国分
338,国分,雑貨・花・ギフト,ミヤタカンパニー,False,全券利用可（14枚）,ミヤタカンパニー 霧島市 国分
339,国分,その他,ミヤタタイヤ株式会社,False,全券利用可（14枚）,ミヤタタイヤ株式会社 霧島市 国分
340,国分,車・バイク・ガソリン,みやま本舗 国分店,False,全券利用可（14枚）,みやま本舗 国分店 霧島市 国分
341,国分,スーパー・食品,三輪クリニック,False,全券利用可（14枚）,三輪クリニック 霧島市 国分
342,国分,サービス,向井商店・やんきもん,False,全券利用可（14枚）,向井商店・やんきもん 霧島市 国分
343,国分,その他,名代かつ屋 藤の森,False,全券利用可（14枚）,名代かつ屋 藤の森 霧島市 国分
344,国分,住宅・工務店・設備,main家事代行・ハウスクリーニング,False,全券利用可（14枚）,main家事代行・ハウスクリーニング 霧島市 国分
345,国分,衣料・靴・メガネ,眼鏡市場 霧島国分店,False,全券利用可（14枚）,眼鏡市場 霧島国分店 霧島市 国分
346,国分,衣料・靴・メガネ,眼鏡市場 フレスポ国分店,False,全券利用可（14枚）,眼鏡市場 フレスポ国分店 霧島市 国分
347,国分,衣料・靴・メガネ,メガネのヨネザワ 国分中央店,False,全券利用可（14枚）,メガネのヨネザワ 国分中央店 霧島市 国分
348,国分,その他,めっけもん 国分店,False,全券利用可（14枚）,めっけもん 国分店 霧島市 国分
349,国分,ドラッグストア・薬局,メディコープ国分売店,False,全券利用可（14枚）,メディコープ国分売店 霧島市 国分
350,国分,その他,麺屋ひさぼう,False,全券利用可（14枚）,麺屋ひさぼう 霧島市 国分
351,国分,その他,モード・アンリー,False,全券利用可（14枚）,モード・アンリー 霧島市 国分
352,国分,その他,モツ鍋 モツラブ,False,全券利用可（14枚）,モツ鍋 モツラブ 霧島市 国分
353,国分,その他,もつや慧,False,全券利用可（14枚）,もつや慧 霧島市 国分
354,国分,整体・整骨・リラクゼーション,もみ処 ほぐしあん,False,全券利用可（14枚）,もみ処 ほぐしあん 霧島市 国分
355,国分,カフェ・スイーツ,森三 国分中央店,False,全券利用可（14枚）,森三 国分中央店 霧島市 国分
356,国分,カフェ・スイーツ,森三 敷根本店,False,全券利用可（14枚）,森三 敷根本店 霧島市 国分
357,国分,飲食店,もりっとホルモンやがて,False,全券利用可（14枚）,もりっとホルモンやがて 霧島市 国分
358,国分,整体・整骨・リラクゼーション,もりの治療院,False,全券利用可（14枚）,もりの治療院 霧島市 国分
359,国分,その他,やきとり大政,False,全券利用可（14枚）,やきとり大政 霧島市 国分
360,国分,飲食店,焼肉なべしま 国分店,False,全券利用可（14枚）,焼肉なべしま 国分店 霧島市 国分
361,国分,車・バイク・ガソリン,山内ガスセンター,False,全券利用可（14枚）,山内ガスセンター 霧島市 国分
362,国分,飲食店,山喜寿司,False,全券利用可（14枚）,山喜寿司 霧島市 国分
363,国分,その他,山昌,False,全券利用可（14枚）,山昌 霧島市 国分
364,国分,家電・ホームセンター,ヤマダデンキ テックランド霧島店,True,共通券のみ（7枚まで）,ヤマダデンキ テックランド霧島店 霧島市 国分
365,国分,家電・ホームセンター,ヤマダデンキ テックランド国分店,True,共通券のみ（7枚まで）,ヤマダデンキ テックランド国分店 霧島市 国分
366,国分,その他,大和,False,全券利用可（14枚）,大和 霧島市 国分
367,国分,その他,和らぎの森,False,全券利用可（14枚）,和らぎの森 霧島市 国分
368,国分,その他,遊食豚彩いちにいさん 国分店,False,全券利用可（14枚）,遊食豚彩いちにいさん 国分店 霧島市 国分
369,国分,家電・ホームセンター,遊電舎,False,全券利用可（14枚）,遊電舎 霧島市 国分
370,国分,飲食店,UFO ESPRESSO Barista School,False,全券利用可（14枚）,UFO ESPRESSO Barista School 霧島市 国分
371,国分,衣料・靴・メガネ,ユニクロ フレスポ国分店,False,全券利用可（14枚）,ユニクロ フレスポ国分店 霧島市 国分
372,国分,住宅・工務店・設備,ユニハウス,False,全券利用可（14枚）,ユニハウス 霧島市 国分
373,国分,飲食店,溶岩焼薩摩屋 本店,False,全券利用可（14枚）,溶岩焼薩摩屋 本店 霧島市 国分
374,国分,飲食店,溶岩焼薩摩屋 中央店,False,全券利用可（14枚）,溶岩焼薩摩屋 中央店 霧島市 国分
375,国分,飲食店,溶岩焼 鳥金,False,全券利用可（14枚）,溶岩焼 鳥金 霧島市 国分
376,国分,飲食店,洋風膳わかまつ,False,全券利用可（14枚）,洋風膳わかまつ 霧島市 国分
377,国分,衣料・靴・メガネ,洋服の青山 国分店,False,全券利用可（14枚）,洋服の青山 国分店 霧島市 国分
378,国分,家電・ホームセンター,吉松電器,False,全券利用可（14枚）,吉松電器 霧島市 国分
379,国分,その他,米田,False,全券利用可（14枚）,米田 霧島市 国分
380,国分,飲食店,拉麺王角,False,全券利用可（14枚）,拉麺王角 霧島市 国分
381,国分,その他,Lani dog,False,全券利用可（14枚）,Lani dog 霧島市 国分
382,国分,その他,ラバンバ薩馬タコス,False,全券利用可（14枚）,ラバンバ薩馬タコス 霧島市 国分
383,国分,美容・理容,Rabinail,False,全券利用可（14枚）,Rabinail 霧島市 国分
384,国分,その他,ラ・メゾン・ド ティンカーベル,False,全券利用可（14枚）,ラ・メゾン・ド ティンカーベル 霧島市 国分
385,国分,その他,RAMPAL,False,全券利用可（14枚）,RAMPAL 霧島市 国分
386,国分,その他,Lamp,False,全券利用可（14枚）,Lamp 霧島市 国分
387,国分,住宅・工務店・設備,LIXIL リフォームショップ ミナミホーム,False,全券利用可（14枚）,LIXIL リフォームショップ ミナミホーム 霧島市 国分
388,国分,住宅・工務店・設備,リモデル松下・松下建設株式会社,False,全券利用可（14枚）,リモデル松下・松下建設株式会社 霧島市 国分
389,国分,整体・整骨・リラクゼーション,良按堂鍼灸治療院,False,全券利用可（14枚）,良按堂鍼灸治療院 霧島市 国分
390,国分,その他,Revos car coating Japan,False,全券利用可（14枚）,Revos car coating Japan 霧島市 国分
391,国分,飲食店,レストランあずま屋,False,全券利用可（14枚）,レストランあずま屋 霧島市 国分
392,国分,サービス,ローズクリーニング,False,全券利用可（14枚）,ローズクリーニング 霧島市 国分
393,国分,コンビニ,ローソン 霧島国分上井店,False,全券利用可（14枚）,ローソン 霧島国分上井店 霧島市 国分
394,国分,コンビニ,ローソン 霧島国分清水店,False,全券利用可（14枚）,ローソン 霧島国分清水店 霧島市 国分
395,国分,コンビニ,ローソン 霧島国分野口東店,False,全券利用可（14枚）,ローソン 霧島国分野口東店 霧島市 国分
396,国分,コンビニ,ローソン 国分中央5丁目店,False,全券利用可（14枚）,ローソン 国分中央5丁目店 霧島市 国分
397,国分,コンビニ,ローソン 国分広瀬店,False,全券利用可（14枚）,ローソン 国分広瀬店 霧島市 国分
398,国分,コンビニ,ローソン 国分山下町店,False,全券利用可（14枚）,ローソン 国分山下町店 霧島市 国分
399,国分,コンビニ,ローソン 国分インター店,False,全券利用可（14枚）,ローソン 国分インター店 霧島市 国分
400,国分,衣料・靴・メガネ,ワークハウス安全地帯,False,全券利用可（14枚）,ワークハウス安全地帯 霧島市 国分
401,国分,整体・整骨・リラクゼーション,和香整体,False,全券利用可（14枚）,和香整体 霧島市 国分
402,国分,その他,和創こころ,False,全券利用可（14枚）,和創こころ 霧島市 国分
403,隼人,サービス,あいら農業協同組合 隼人購買店舗,False,全券利用可（14枚）,あいら農業協同組合 隼人購買店舗 霧島市 隼人
404,隼人,美容・理容,アケ美容室,False,全券利用可（14枚）,アケ美容室 霧島市 隼人
405,隼人,スーパー・食品,朝日酢食品,False,全券利用可（14枚）,朝日酢食品 霧島市 隼人
406,隼人,その他,ASH HEAD BREWERY,False,全券利用可（14枚）,ASH HEAD BREWERY 霧島市 隼人
407,隼人,その他,あなたのでんき屋 徳永,False,全券利用可（14枚）,あなたのでんき屋 徳永 霧島市 隼人
408,隼人,その他,Amuser Balloon,False,全券利用可（14枚）,Amuser Balloon 霧島市 隼人
409,隼人,ドラッグストア・薬局,あもりがわ薬局,False,全券利用可（14枚）,あもりがわ薬局 霧島市 隼人
410,隼人,カフェ・スイーツ,アリスカフェ,False,全券利用可（14枚）,アリスカフェ 霧島市 隼人
411,隼人,スーパー・食品,有馬精肉店,False,全券利用可（14枚）,有馬精肉店 霧島市 隼人
412,隼人,その他,Alegria 涼風堂,False,全券利用可（14枚）,Alegria 涼風堂 霧島市 隼人
413,隼人,スーパー・食品,イオン 隼人国分店,True,共通券のみ（7枚まで）,イオン 隼人国分店 霧島市 隼人
414,隼人,その他,居心地酔処 月の灯,False,全券利用可（14枚）,居心地酔処 月の灯 霧島市 隼人
415,隼人,その他,居食屋りょう,False,全券利用可（14枚）,居食屋りょう 霧島市 隼人
416,隼人,美容・理容,いしやま美容室,False,全券利用可（14枚）,いしやま美容室 霧島市 隼人
417,隼人,カフェ・スイーツ,一汁三菜ダイニング HICO cafe,False,全券利用可（14枚）,一汁三菜ダイニング HICO cafe 霧島市 隼人
418,隼人,その他,インド料理ビスヌ 霧島店,False,全券利用可（14枚）,インド料理ビスヌ 霧島店 霧島市 隼人
419,隼人,スーパー・食品,植山かまぼこ屋＆Sayukiカフェ,False,全券利用可（14枚）,植山かまぼこ屋＆Sayukiカフェ 霧島市 隼人
420,隼人,スーパー・食品,植山水産,False,全券利用可（14枚）,植山水産 霧島市 隼人
421,隼人,スーパー・食品,Aコープ 隼人店,False,全券利用可（14枚）,Aコープ 隼人店 霧島市 隼人
422,隼人,スーパー・食品,Aコープ 姫城店,False,全券利用可（14枚）,Aコープ 姫城店 霧島市 隼人
423,隼人,その他,A-Zはやと,True,共通券のみ（7枚まで）,A-Zはやと 霧島市 隼人
424,隼人,その他,Exotic Animal & Reptiles BUDDY,False,全券利用可（14枚）,Exotic Animal & Reptiles BUDDY 霧島市 隼人
425,隼人,家電・ホームセンター,エディオン ハカマダ電器,False,全券利用可（14枚）,エディオン ハカマダ電器 霧島市 隼人
426,隼人,車・バイク・ガソリン,M・Kオートサービス,False,全券利用可（14枚）,M・Kオートサービス 霧島市 隼人
427,隼人,その他,m's（エムズ）,False,全券利用可（14枚）,m's（エムズ） 霧島市 隼人
428,隼人,住宅・工務店・設備,MBC開発 地産事業本部,False,全券利用可（14枚）,MBC開発 地産事業本部 霧島市 隼人
429,隼人,整体・整骨・リラクゼーション,all age 整骨院,False,全券利用可（14枚）,all age 整骨院 霧島市 隼人
430,隼人,飲食店,お好み焼なにわ,False,全券利用可（14枚）,お好み焼なにわ 霧島市 隼人
431,隼人,飲食店,オリバー,False,全券利用可（14枚）,オリバー 霧島市 隼人
432,隼人,スーパー・食品,かごしまラーメン我流風 イオン隼人国分店,False,全券利用可（14枚）,かごしまラーメン我流風 イオン隼人国分店 霧島市 隼人
433,隼人,飲食店,鹿児島ラーメンみよし家 空港バイパス店,False,全券利用可（14枚）,鹿児島ラーメンみよし家 空港バイパス店 霧島市 隼人
434,隼人,宿泊・温泉,家族湯一番えにし,False,全券利用可（14枚）,家族湯一番えにし 霧島市 隼人
435,隼人,宿泊・温泉,家族湯 季一湯,False,全券利用可（14枚）,家族湯 季一湯 霧島市 隼人
436,隼人,美容・理容,カットハウスこだま,False,全券利用可（14枚）,カットハウスこだま 霧島市 隼人
437,隼人,カフェ・スイーツ,カフェレストラン 東苑,False,全券利用可（14枚）,カフェレストラン 東苑 霧島市 隼人
438,隼人,カフェ・スイーツ,cafeすが商店,False,全券利用可（14枚）,cafeすが商店 霧島市 隼人
439,隼人,カフェ・スイーツ,カフェモモ,False,全券利用可（14枚）,カフェモモ 霧島市 隼人
440,隼人,カフェ・スイーツ,Cafe laboratoire recette,False,全券利用可（14枚）,Cafe laboratoire recette 霧島市 隼人
441,隼人,車・バイク・ガソリン,鎌田石油 テクノセンターSS,False,全券利用可（14枚）,鎌田石油 テクノセンターSS 霧島市 隼人
442,隼人,車・バイク・ガソリン,紙屋石油,False,全券利用可（14枚）,紙屋石油 霧島市 隼人
443,隼人,レジャー・観光,カラオケボックス ブルエコー はやと見次店,False,全券利用可（14枚）,カラオケボックス ブルエコー はやと見次店 霧島市 隼人
444,隼人,その他,かわいち国分,False,全券利用可（14枚）,かわいち国分 霧島市 隼人
445,隼人,サービス,川添自転車商会,False,全券利用可（14枚）,川添自転車商会 霧島市 隼人
446,隼人,サービス,川畑商店,False,全券利用可（14枚）,川畑商店 霧島市 隼人
447,隼人,飲食店,キッチンカー とらや蒲鉾霧島店,False,全券利用可（14枚）,キッチンカー とらや蒲鉾霧島店 霧島市 隼人
448,隼人,飲食店,KITCHEN Q(キッチンキュー),False,全券利用可（14枚）,KITCHEN Q(キッチンキュー) 霧島市 隼人
449,隼人,その他,GIVELIFE,False,全券利用可（14枚）,GIVELIFE 霧島市 隼人
450,隼人,スーパー・食品,きりしま製茶,False,全券利用可（14枚）,きりしま製茶 霧島市 隼人
451,隼人,その他,きりしま美装,False,全券利用可（14枚）,きりしま美装 霧島市 隼人
452,隼人,その他,キレイノカタチ,False,全券利用可（14枚）,キレイノカタチ 霧島市 隼人
453,隼人,スーパー・食品,金海堂 イオン隼人国分店,False,全券利用可（14枚）,金海堂 イオン隼人国分店 霧島市 隼人
454,隼人,スーパー・食品,靴の尚美堂 イオン隼人国分店,False,全券利用可（14枚）,靴の尚美堂 イオン隼人国分店 霧島市 隼人
455,隼人,ドラッグストア・薬局,くにみ薬局 隼人店,False,全券利用可（14枚）,くにみ薬局 隼人店 霧島市 隼人
456,隼人,住宅・工務店・設備,隈元畳センター,False,全券利用可（14枚）,隈元畳センター 霧島市 隼人
457,隼人,スーパー・食品,九面屋 隼人工場売店,False,全券利用可（14枚）,九面屋 隼人工場売店 霧島市 隼人
458,隼人,美容・理容,クリアルヘアーニール,False,全券利用可（14枚）,クリアルヘアーニール 霧島市 隼人
459,隼人,車・バイク・ガソリン,黒木自動車,False,全券利用可（14枚）,黒木自動車 霧島市 隼人
460,隼人,カフェ・スイーツ,ケーキハウスプリン,False,全券利用可（14枚）,ケーキハウスプリン 霧島市 隼人
461,隼人,家電・ホームセンター,ケーズデンキ 霧島店,True,共通券のみ（7枚まで）,ケーズデンキ 霧島店 霧島市 隼人
462,隼人,ドラッグストア・薬局,けやき薬局,False,全券利用可（14枚）,けやき薬局 霧島市 隼人
463,隼人,雑貨・花・ギフト,光輝フォトハウス,False,全券利用可（14枚）,光輝フォトハウス 霧島市 隼人
464,隼人,車・バイク・ガソリン,国分隼人ガス,False,全券利用可（14枚）,国分隼人ガス 霧島市 隼人
465,隼人,車・バイク・ガソリン,国分隼人自動車学校,False,全券利用可（14枚）,国分隼人自動車学校 霧島市 隼人
466,隼人,雑貨・花・ギフト,古道具アンティークショップ Moqu,False,全券利用可（14枚）,古道具アンティークショップ Moqu 霧島市 隼人
467,隼人,ドラッグストア・薬局,ことり薬局,False,全券利用可（14枚）,ことり薬局 霧島市 隼人
468,隼人,飲食店,ごはん家,False,全券利用可（14枚）,ごはん家 霧島市 隼人
469,隼人,スーパー・食品,ゴンゼレス イオン隼人国分店,False,全券利用可（14枚）,ゴンゼレス イオン隼人国分店 霧島市 隼人
470,隼人,整体・整骨・リラクゼーション,コンディショニングジム トミーズ,False,全券利用可（14枚）,コンディショニングジム トミーズ 霧島市 隼人
471,隼人,スーパー・食品,サーティワン イオン隼人国分店,False,全券利用可（14枚）,サーティワン イオン隼人国分店 霧島市 隼人
472,隼人,スーパー・食品,坂田金時堂,False,全券利用可（14枚）,坂田金時堂 霧島市 隼人
473,隼人,その他,酒処西小路,False,全券利用可（14枚）,酒処西小路 霧島市 隼人
474,隼人,サービス,さつきブライダル,False,全券利用可（14枚）,さつきブライダル 霧島市 隼人
475,隼人,スーパー・食品,さつま揚げの別甲屋 イオン隼人国分店,False,全券利用可（14枚）,さつま揚げの別甲屋 イオン隼人国分店 霧島市 隼人
476,隼人,カフェ・スイーツ,薩摩蒸気屋 隼人店,False,全券利用可（14枚）,薩摩蒸気屋 隼人店 霧島市 隼人
477,隼人,美容・理容,サロン・アロマ日和,False,全券利用可（14枚）,サロン・アロマ日和 霧島市 隼人
478,隼人,美容・理容,salon de Rise,False,全券利用可（14枚）,salon de Rise 霧島市 隼人
479,隼人,その他,サンキュー 隼人店,True,共通券のみ（7枚まで）,サンキュー 隼人店 霧島市 隼人
480,隼人,住宅・工務店・設備,産後ケアハウス みつおHOUSE,False,全券利用可（14枚）,産後ケアハウス みつおHOUSE 霧島市 隼人
481,隼人,車・バイク・ガソリン,GTショップヨコハマ,False,全券利用可（14枚）,GTショップヨコハマ 霧島市 隼人
482,隼人,スーパー・食品,GG SPACE イオン隼人国分店,False,全券利用可（14枚）,GG SPACE イオン隼人国分店 霧島市 隼人
483,隼人,その他,しちりんや 隼人店,False,全券利用可（14枚）,しちりんや 隼人店 霧島市 隼人
484,隼人,車・バイク・ガソリン,芝自動車,False,全券利用可（14枚）,芝自動車 霧島市 隼人
485,隼人,飲食店,Japanese dining 幸喜,False,全券利用可（14枚）,Japanese dining 幸喜 霧島市 隼人
486,隼人,カフェ・スイーツ,ジャパンホーム,False,全券利用可（14枚）,ジャパンホーム 霧島市 隼人
487,隼人,その他,じゅうじゅうカルビ 霧島隼人店,False,全券利用可（14枚）,じゅうじゅうカルビ 霧島隼人店 霧島市 隼人
488,隼人,その他,十八番 霧島隼人店,False,全券利用可（14枚）,十八番 霧島隼人店 霧島市 隼人
489,隼人,その他,旬彩 かみむら,False,全券利用可（14枚）,旬彩 かみむら 霧島市 隼人
490,隼人,スーパー・食品,庄屋 イオン隼人国分店,False,全券利用可（14枚）,庄屋 イオン隼人国分店 霧島市 隼人
491,隼人,スーパー・食品,食肉総専門 今肉屋,False,全券利用可（14枚）,食肉総専門 今肉屋 霧島市 隼人
492,隼人,宿泊・温泉,数寄の宿 野鶴亭,False,全券利用可（14枚）,数寄の宿 野鶴亭 霧島市 隼人
493,隼人,スーパー・食品,スーパーセンタートライアル 隼人店,True,共通券のみ（7枚まで）,スーパーセンタートライアル 隼人店 霧島市 隼人
494,隼人,飲食店,寿司・和食の亀幸,False,全券利用可（14枚）,寿司・和食の亀幸 霧島市 隼人
495,隼人,スーパー・食品,スタジオハマヤ イオン隼人国分店,False,全券利用可（14枚）,スタジオハマヤ イオン隼人国分店 霧島市 隼人
496,隼人,スーパー・食品,ストアーうちだ,False,全券利用可（14枚）,ストアーうちだ 霧島市 隼人
497,隼人,飲食店,すみよし食堂,False,全券利用可（14枚）,すみよし食堂 霧島市 隼人
498,隼人,その他,精光堂,False,全券利用可（14枚）,精光堂 霧島市 隼人
499,隼人,コンビニ,セブンイレブン 鹿児島空港インター店,False,全券利用可（14枚）,セブンイレブン 鹿児島空港インター店 霧島市 隼人
500,隼人,コンビニ,セブンイレブン 隼人小田店,False,全券利用可（14枚）,セブンイレブン 隼人小田店 霧島市 隼人
501,隼人,コンビニ,セブンイレブン 隼人日当山店,False,全券利用可（14枚）,セブンイレブン 隼人日当山店 霧島市 隼人
502,隼人,コンビニ,セブンイレブン 隼人姫城店,False,全券利用可（14枚）,セブンイレブン 隼人姫城店 霧島市 隼人
